600010 包钢股份 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
07/02/2007	6.58    6.66	6.15	6.53	174983919	1156512128.000
07/03/2007	6.61	6.67	6.27	6.44	68515825	452842816.000
07/04/2007	6.54	6.60	6.13	6.20	63372113	413753952.000
07/05/2007	6.03	6.07	5.56	5.57	89425152	535145312.000
07/06/2007	5.52	5.95	5.29	5.89	94197516	547262208.000
07/09/2007	5.92	6.12	5.81	6.04	82125596	503551200.000
07/10/2007	6.02	6.02	5.71	5.74	66635056	401470368.000
07/11/2007	5.71	5.87	5.59	5.77	38030370	225022016.000
07/12/2007	5.79	5.95	5.71	5.83	39176894	235692176.000
07/13/2007	5.94	5.94	5.79	5.87	42775535	259090832.000
07/16/2007	5.86	5.86	5.61	5.62	29215460	172496352.000
07/17/2007	5.52	5.81	5.51	5.71	25762036	150701728.000
07/18/2007	5.67	5.80	5.61	5.69	27854734	164134704.000
07/19/2007	5.69	5.74	5.60	5.62	21183074	123473488.000
07/20/2007	5.64	5.95	5.64	5.88	62881754	379429152.000
07/23/2007	5.88	6.49	5.88	6.49	164559063	1066695616.000
07/24/2007	6.77	6.87	6.51	6.52	198118336	1374414720.000
07/25/2007	6.51	6.75	6.46	6.63	70877877	481674944.000
07/26/2007	6.67	6.77	6.50	6.67	69517779	473406528.000
07/27/2007	6.62	6.81	6.51	6.72	91797004	632092480.000
07/30/2007	6.72	7.11	6.71	6.96	123251726	879676672.000
07/31/2007	6.97	7.06	6.88	6.90	88450244	631640576.000
08/01/2007	6.91	6.99	6.40	6.45	102334217	703584448.000
08/02/2007	6.45	6.71	6.36	6.59	64143258	433033216.000
08/03/2007	6.63	6.69	6.49	6.56	61518614	414547136.000
08/06/2007	6.63	7.00	6.63	6.96	152879360	1080330880.000
08/07/2007	6.99	7.33	6.85	7.12	197115522	1442959616.000
08/08/2007	7.05	7.30	6.89	7.17	137798532	1007330816.000
08/09/2007	7.59	7.91	7.27	7.42	194948855	1490491008.000
08/10/2007	7.57	7.58	7.12	7.46	130923941	989738432.000
08/13/2007	7.61	7.80	7.56	7.68	217380738	1714127360.000
08/14/2007	7.69	7.73	7.48	7.57	80885975	626653376.000
08/15/2007	7.57	7.71	7.09	7.51	116550774	885107840.000
08/16/2007	7.46	7.46	7.16	7.27	70150083	523397952.000
08/17/2007	7.21	7.44	7.13	7.19	59746445	445760128.000
08/20/2007	7.33	7.61	7.26	7.54	102150267	786398272.000
08/21/2007	7.62	7.66	7.36	7.44	84575328	646415168.000
08/22/2007	7.37	7.52	7.21	7.51	101862976	769083008.000
08/23/2007	7.57	7.68	7.50	7.54	100099804	777236288.000
08/24/2007	7.58	7.80	7.53	7.60	114416382	898796096.000
08/27/2007	7.62	7.71	7.38	7.46	95090763	734569088.000
08/28/2007	7.46	7.99	7.26	7.94	234926128	1859259520.000
08/29/2007	7.86	7.93	7.53	7.61	120925470	960263424.000
08/30/2007	7.63	8.08	7.51	8.06	169253489	1354426240.000
08/31/2007	8.11	8.40	7.96	8.18	201621576	1684513408.000
09/03/2007	8.31	8.79	8.21	8.61	198750782	1734976768.000
09/04/2007	8.68	8.69	8.21	8.28	137005624	1177115008.000
09/05/2007	8.26	8.39	8.00	8.28	96927639	811067072.000
09/06/2007	8.34	8.60	8.32	8.40	119027426	1028422784.000
09/07/2007	8.41	8.78	8.41	8.53	216639787	1904893824.000
09/10/2007	8.39	8.59	8.11	8.51	99575385	852690368.000
09/11/2007	8.51	8.75	7.80	7.98	119674559	1029181888.000
09/12/2007	7.91	8.12	7.61	8.01	109856437	885986880.000
09/13/2007	8.03	8.63	7.91	8.49	154879432	1310611712.000
09/14/2007	8.41	8.91	8.31	8.85	306687084	2720239104.000
09/17/2007	8.98	9.75	8.98	9.75	328318172	3185893376.000
09/18/2007	10.17	10.48	9.71	9.93	396345214	4066509056.000
09/19/2007	9.95	9.96	9.35	9.62	154596213	1509659008.000
09/20/2007	9.83	10.01	9.53	9.69	125851229	1244697472.000
09/21/2007	9.71	9.78	8.95	9.22	145083698	1362666496.000
09/24/2007	9.11	9.41	8.62	9.40	132567635	1220213120.000
09/25/2007	9.26	9.26	8.86	8.90	73752314	677617408.000
09/26/2007	8.91	9.14	8.53	8.65	71430297	641251072.000
09/27/2007	8.65	8.81	8.51	8.80	55981718	496454784.000
09/28/2007	8.86	9.19	8.73	9.02	112092669	1025069760.000
10/08/2007	9.29	9.29	8.93	9.00	100765496	929743360.000
10/09/2007	9.00	9.04	8.69	8.93	68202977	615018688.000
10/10/2007	9.01	9.60	9.01	9.25	159929795	1516167040.000
10/11/2007	9.30	9.37	9.02	9.11	76642781	714705856.000
10/12/2007	9.11	9.25	8.36	8.90	115818945	1049300544.000
10/15/2007	8.91	9.21	8.49	9.10	131916231	1203094144.000
10/16/2007	9.15	9.26	8.81	9.01	90910804	834470336.000
10/17/2007	9.08	9.26	8.97	9.04	84413775	783222336.000
10/18/2007	9.06	9.08	8.66	8.67	68969523	618023040.000
10/19/2007	8.67	8.79	8.41	8.48	62745041	547340096.000
10/22/2007	8.38	8.38	7.96	7.97	49159953	409259520.000
10/23/2007	7.91	8.16	7.63	8.14	59403528	479664640.000
10/24/2007	8.16	8.20	7.91	7.92	43341414	354852768.000
10/25/2007	7.94	8.15	7.52	7.55	75532798	604352960.000
10/26/2007	7.49	7.73	7.32	7.53	42721424	328267744.000
10/29/2007	7.59	7.86	7.41	7.82	43117144	335213216.000
10/30/2007	7.91	7.96	7.61	7.89	43792452	349628736.000
10/31/2007	7.91	8.18	7.81	8.03	64357640	525597376.000
11/01/2007	8.02	8.02	7.65	7.67	47178437	374772288.000
11/02/2007	7.53	7.54	7.21	7.22	63100567	474166080.000
11/05/2007	7.15	7.50	6.93	7.43	39646587	295916000.000
11/06/2007	7.50	7.92	7.45	7.75	73817333	586535488.000
11/07/2007	7.82	7.87	7.41	7.57	33302399	257706688.000
11/08/2007	7.58	7.60	7.19	7.21	27677782	208359600.000
11/09/2007	7.09	7.27	6.99	7.08	25852535	188423568.000
11/12/2007	6.94	7.00	6.50	6.84	46072364	320815680.000
11/13/2007	6.86	7.10	6.80	6.90	35402371	252766848.000
11/14/2007	6.96	7.25	6.87	7.22	41116492	298598592.000
11/15/2007	7.24	7.39	7.12	7.16	56492433	420931712.000
11/16/2007	7.06	7.08	6.91	7.05	19712401	141516096.000
11/19/2007	7.06	7.26	7.02	7.17	19475632	143350320.000
11/20/2007	7.16	7.43	7.09	7.34	38591489	288876672.000
11/21/2007	7.41	7.50	7.13	7.16	29674455	223592304.000
11/22/2007	7.06	7.13	6.81	6.86	25582756	183110576.000
11/23/2007	6.81	6.99	6.77	6.99	15871676	112257800.000
11/26/2007	7.11	7.15	6.86	6.88	18393790	131887576.000
11/27/2007	6.84	6.99	6.84	6.87	13342813	94513152.000
11/28/2007	6.88	6.96	6.78	6.81	14871343	104741040.000
11/29/2007	6.84	6.98	6.66	6.92	30411259	213938288.000
11/30/2007	6.90	6.92	6.72	6.75	23636177	164922480.000
12/03/2007	6.85	7.43	6.85	7.16	61084364	451073568.000
12/04/2007	6.97	7.27	6.91	7.08	40458289	294542976.000
12/05/2007	7.09	7.33	6.98	7.26	59413540	440701088.000
12/06/2007	7.31	7.33	7.08	7.15	27900208	204821904.000
12/07/2007	7.15	7.30	7.11	7.23	33432501	248088848.000
12/10/2007	7.14	7.56	7.07	7.50	82192005	620758848.000
12/11/2007	7.58	7.59	7.41	7.56	76412976	588074496.000
12/12/2007	7.51	7.59	7.43	7.46	37591849	289045312.000
12/13/2007	7.43	7.43	7.06	7.08	50649008	376614720.000
12/14/2007	7.00	7.17	6.93	7.16	29263764	211952896.000
12/17/2007	7.16	7.19	6.97	6.99	35508436	255740480.000
12/18/2007	6.97	7.16	6.92	7.12	19837759	143272080.000
12/19/2007	7.14	7.31	7.08	7.23	30535523	225731536.000
12/20/2007	7.23	7.29	7.14	7.25	36958152	274153024.000
12/21/2007	7.21	7.39	7.18	7.34	46452520	348636800.000
12/24/2007	7.34	7.60	7.26	7.50	85857945	653750464.000
12/25/2007	7.57	7.75	7.53	7.62	104850468	821267008.000
12/26/2007	7.63	7.70	7.48	7.64	52768322	410117184.000
12/27/2007	7.64	7.86	7.54	7.82	87244213	688449088.000
12/28/2007	7.84	7.86	7.63	7.67	54277190	429867264.000
01/02/2008	7.67	7.85	7.59	7.83	65700030	519415968.000
01/03/2008	7.79	8.25	7.66	8.18	125393306	1024980544.000
01/04/2008	8.19	8.26	7.99	8.04	73783639	612231616.000
01/07/2008	8.06	8.25	8.02	8.15	62525794	521679296.000
01/08/2008	8.20	8.46	8.11	8.34	148722108	1264944384.000
01/09/2008	8.36	8.67	8.31	8.65	146576794	1276795264.000
01/10/2008	8.67	8.96	8.61	8.66	118143144	1060498816.000
01/11/2008	8.66	8.71	8.44	8.55	62117288	540923968.000
01/14/2008	8.53	8.79	8.37	8.64	60954140	535295008.000
01/15/2008	8.64	8.82	8.47	8.54	51802984	456643360.000
01/16/2008	8.49	8.52	8.12	8.14	72245699	611444992.000
01/17/2008	8.07	8.26	7.71	7.91	64697328	527540672.000
01/18/2008	7.91	8.06	7.79	8.05	40022615	324763360.000
01/21/2008	8.08	8.09	7.50	7.56	44199190	352913248.000
01/22/2008	7.47	7.47	6.79	6.82	67611442	488798720.000
01/23/2008	6.91	7.26	6.91	7.22	45794107	334166336.000
01/24/2008	7.29	7.47	7.11	7.34	45919254	343613888.000
01/25/2008	7.30	7.39	7.08	7.29	32810286	243533840.000
01/28/2008	7.22	7.23	6.81	6.82	35736458	254150864.000
01/29/2008	6.84	7.02	6.81	6.97	19545221	139026896.000
01/30/2008	7.11	7.30	6.93	7.05	24215496	176691392.000
01/31/2008	7.05	7.25	6.95	6.96	18491106	134812240.000
02/01/2008	6.96	7.06	6.52	6.78	23718163	165477552.000
02/04/2008	6.94	7.37	6.94	7.36	36311022	269139232.000
02/05/2008	7.31	7.51	7.20	7.32	27237318	205648240.000
02/13/2008	7.22	7.30	7.14	7.18	12031312	89053400.000
02/14/2008	7.24	7.36	7.20	7.26	12790990	95595200.000
02/15/2008	7.21	7.25	7.06	7.24	14189543	104150056.000
02/18/2008	7.26	7.42	7.17	7.35	28306599	213364816.000
02/19/2008	7.39	7.64	7.33	7.55	40615407	313294720.000
02/20/2008	7.61	7.79	7.46	7.49	39285983	306174720.000
02/21/2008	7.41	7.64	7.33	7.53	24819729	190774784.000
02/22/2008	7.60	7.60	7.17	7.25	24899167	187306464.000
02/25/2008	7.24	7.33	7.11	7.14	20033896	147838784.000
02/26/2008	7.37	7.43	6.98	7.23	20887052	153958080.000
02/27/2008	7.28	7.37	7.20	7.35	18073977	135437248.000
02/28/2008	7.37	7.51	7.21	7.35	18685883	140835488.000
02/29/2008	7.34	7.43	7.28	7.36	14903603	112548224.000
03/03/2008	7.37	7.53	7.26	7.50	30069534	229687056.000
03/04/2008	7.51	7.56	7.27	7.30	29816659	226607184.000
03/05/2008	7.29	7.31	6.96	7.12	35997469	262053456.000
03/06/2008	7.13	7.25	6.99	7.16	28713305	210008960.000
03/07/2008	7.11	7.15	7.02	7.07	15741829	114215752.000
03/10/2008	7.06	7.06	6.86	6.90	22239621	158442912.000
03/11/2008	6.89	6.96	6.78	6.96	15844499	111647800.000
03/12/2008	7.11	7.16	6.85	6.86	12663105	90572576.000
03/13/2008	6.81	6.81	6.52	6.61	22026466	151157808.000
03/14/2008	6.63	6.73	6.53	6.67	11912909	81187400.000
03/17/2008	6.68	6.69	6.19	6.22	19756094	130337928.000
03/18/2008	6.18	6.31	5.58	5.71	24988945	152175984.000
03/19/2008	5.79	6.08	5.74	5.97	22428168	137134752.000
03/20/2008	5.96	6.30	5.76	6.22	23816032	148540384.000
03/21/2008	6.22	6.86	6.12	6.78	71957552	495546304.000
03/24/2008	6.81	6.92	6.56	6.58	51313491	354543296.000
03/25/2008	6.48	6.91	6.38	6.85	32061589	222277072.000
03/26/2008	6.82	6.94	6.62	6.69	17990147	125139168.000
03/27/2008	6.51	6.71	6.31	6.39	23187177	154531536.000
03/28/2008	6.31	6.55	6.09	6.51	18804692	123223504.000
03/31/2008	6.42	6.44	6.21	6.23	10903054	70891064.000
04/01/2008	6.21	6.33	5.69	5.74	19244047	117279944.000
04/02/2008	5.82	5.96	5.61	5.72	17555662	105170816.000
04/03/2008	5.72	5.99	5.67	5.94	14798741	89665744.000
04/07/2008	5.91	6.28	5.81	6.26	21078676	132882104.000
04/08/2008	6.25	6.29	6.10	6.16	18270946	116734624.000
04/09/2008	6.16	6.34	5.91	5.92	19275505	122884320.000
04/10/2008	5.86	6.00	5.79	5.99	11633081	70871360.000
04/11/2008	6.01	6.11	5.97	6.03	9194604	57277224.000
04/14/2008	5.93	5.96	5.71	5.72	13787115	82476544.000
04/15/2008	5.70	5.80	5.48	5.77	12822229	74811784.000
04/16/2008	5.77	5.77	5.59	5.60	8659348	50619788.000
04/17/2008	5.58	5.73	5.27	5.43	12685448	71647328.000
04/18/2008	5.81	5.81	5.16	5.19	10745512	58561880.000
04/21/2008	5.56	5.66	5.17	5.23	17608154	97837568.000
04/22/2008	5.21	5.28	4.85	5.24	14652034	76863312.000
04/23/2008	5.17	5.44	5.08	5.39	21072048	116394288.000
04/24/2008	5.81	5.95	5.71	5.95	72306577	437360032.000
04/25/2008	5.87	6.26	5.81	5.95	52782401	328829504.000
04/28/2008	5.91	6.05	5.82	5.86	22093910	134860016.000
04/29/2008	5.86	6.02	5.84	5.90	20171151	123037064.000
04/30/2008	5.91	6.12	5.91	6.10	37284950	232807936.000
05/05/2008	6.12	6.19	6.04	6.15	34390743	216801136.000
05/06/2008	6.14	6.18	5.97	6.00	28766761	179189168.000
05/07/2008	5.98	6.03	5.64	5.67	33519451	202654480.000
05/09/2008	5.85	6.03	5.77	5.91	35190753	214770032.000
05/12/2008	5.86	6.07	5.67	5.97	29998124	182868896.000
05/13/2008	5.79	6.19	5.72	6.05	48100930	300005984.000
05/14/2008	6.08	6.21	5.99	6.12	38091024	238999024.000
05/15/2008	6.18	6.30	6.09	6.13	51174238	326685280.000
